,date,open,high,low,adjClose,value,volume,count,yesterday,close,jdate
303,2020-04-14,52002.0,54490.0,52000.0,52801.0,661175881294,12521981,67556,54708.0,52200.0,1399-01-26
302,2020-04-15,53500.0,55441.0,53000.0,54990.0,415082056035,7548343,34935,52801.0,55441.0,1399-01-27
301,2020-04-18,57500.0,57740.0,56468.0,57551.0,384734667138,6685057,13864,54991.0,57740.0,1399-01-30
300,2020-04-19,60428.0,60428.0,57600.0,59734.0,805478077863,13484480,13799,57551.0,58000.0,1399-01-31
299,2020-04-20,59733.0,62720.0,59733.0,62500.0,765590565207,12249490,13743,59734.0,62720.0,1399-02-01
298,2020-04-21,65300.0,65300.0,63506.0,64571.0,756703216980,11718986,16331,62500.0,63800.0,1399-02-02
297,2020-04-22,63501.0,67799.0,61512.0,65926.0,1080974579301,16396688,23090,64571.0,66900.0,1399-02-03
296,2020-04-25,68000.0,69222.0,67206.0,68952.0,465604772062,6752620,9468,65926.0,69222.0,1399-02-06
295,2020-04-26,71700.0,71700.0,65507.0,68507.0,1196324679013,17462686,25094,68952.0,67909.0,1399-02-07
294,2020-04-27,67900.0,67900.0,65082.0,65282.0,1729736450961,26496209,29371,68507.0,66100.0,1399-02-08
293,2020-04-28,66002.0,67000.0,63900.0,65047.0,877816400292,13495153,24995,65282.0,64600.0,1399-02-09
292,2020-04-29,65166.0,68299.0,65166.0,68087.0,825583698220,12125428,16117,65047.0,68299.0,1399-02-10
291,2020-05-02,71000.0,71491.0,69409.0,71378.0,632482362843,8861057,10729,68087.0,71491.0,1399-02-13
290,2020-05-03,74800.0,74946.0,72901.0,74653.0,1042953744384,13970609,23518,71378.0,73851.0,1399-02-14
289,2020-05-04,71998.0,73650.0,70921.0,71236.0,954577630431,13400185,18668,74653.0,70950.0,1399-02-15
288,2020-05-05,70950.0,70955.0,67675.0,68004.0,579266576948,8518079,10799,71236.0,67675.0,1399-02-16
287,2020-05-06,64604.0,67000.0,64604.0,64856.0,711271345936,10967005,18533,68004.0,64611.0,1399-02-17
286,2020-05-09,65350.0,68094.0,65350.0,67444.0,570307751670,8456078,13939,64856.0,66750.0,1399-02-20
285,2020-05-10,67902.0,67905.0,64072.0,64593.0,679866739181,10525359,18811,67444.0,64072.0,1399-02-21
284,2020-05-11,61520.0,63205.0,61364.0,61468.0,748750191154,12181091,14520,64593.0,61364.0,1399-02-22
283,2020-05-12,58661.0,60146.0,58395.0,58469.0,560165886950,9580506,12203,61468.0,58395.0,1399-02-23
282,2020-05-13,56450.0,61392.0,56450.0,60441.0,512604922622,8481012,17212,58469.0,59495.0,1399-02-24
281,2020-05-16,59498.0,61348.0,57419.0,57961.0,376279200911,6491977,11497,60441.0,57419.0,1399-02-27
280,2020-05-17,55400.0,60859.0,55400.0,60111.0,300614865982,5001000,12110,57961.0,60859.0,1399-02-28
279,2020-05-18,63116.0,63116.0,61400.0,62968.0,247089690270,3924073,6518,60111.0,63116.0,1399-02-29
278,2020-05-19,65900.0,65900.0,62000.0,63900.0,288485602785,4514661,12163,62968.0,62800.0,1399-02-30
277,2020-05-20,61200.0,63000.0,60705.0,61272.0,296300342077,4835853,14457,63900.0,61111.0,1399-02-31
276,2020-05-23,58500.0,60770.0,58209.0,58699.0,206821799104,3523420,9588,61272.0,58209.0,1399-03-03
275,2020-05-26,55951.0,58209.0,55765.0,55801.0,212926000000,3815821,7247,56053.0,55765.0,1399-03-06
274,2020-05-27,54120.0,58591.0,54120.0,57956.0,166929178786,2880299,9913,55801.0,58591.0,1399-03-07
273,2020-05-30,60853.0,60853.0,60853.0,60853.0,164762722709,2707553,3212,57956.0,60853.0,1399-03-10
272,2020-05-31,63200.0,63200.0,58000.0,61062.0,207312403359,3395125,5822,60853.0,60808.0,1399-03-11
271,2020-06-01,59100.0,64115.0,59100.0,63798.0,345576406571,5416694,6121,61062.0,64115.0,1399-03-12
270,2020-06-02,66880.0,66987.0,66020.0,66917.0,595456611844,8898452,6174,63798.0,66987.0,1399-03-13
269,2020-06-07,73003.0,76653.0,70501.0,73302.0,804602816089,10976600,13252,66917.0,71000.0,1399-03-18
268,2020-06-09,69640.0,72000.0,69637.0,69951.0,331489426610,4738913,5289,73302.0,69637.0,1399-03-20
267,2020-06-10,66800.0,70953.0,66454.0,67397.0,644825246048,9567544,14647,69951.0,67300.0,1399-03-21
266,2020-06-13,68400.0,69980.0,66990.0,68570.0,402411020840,5868782,10360,67397.0,67050.0,1399-03-24
265,2020-06-14,68000.0,68000.0,65150.0,65600.0,523480176760,7979598,9962,68570.0,65220.0,1399-03-25
264,2020-06-15,65590.0,67780.0,63880.0,66510.0,397714909400,5979355,9544,65600.0,67100.0,1399-03-26
263,2020-06-16,67510.0,68500.0,64890.0,66830.0,404339134070,6050022,9629,66510.0,67700.0,1399-03-27
262,2020-06-20,68290.0,70170.0,66700.0,68750.0,723968265470,10529818,12823,66830.0,69300.0,1399-03-31
261,2020-06-21,69990.0,69990.0,67300.0,68660.0,406812144290,5925340,9316,68750.0,68200.0,1399-04-01
260,2020-06-22,69500.0,72000.0,68160.0,70540.0,480599279520,6812902,9785,68660.0,71530.0,1399-04-02
259,2020-06-23,72980.0,73130.0,67500.0,71290.0,447461411890,6277022,9734,70540.0,68330.0,1399-04-03
258,2020-06-24,67730.0,69850.0,67730.0,68360.0,478821260700,7004346,7199,71290.0,67730.0,1399-04-04
257,2020-06-27,68790.0,71770.0,68700.0,70480.0,504027322450,7151418,7182,68360.0,71700.0,1399-04-07
256,2020-06-28,71950.0,72000.0,66960.0,68930.0,1181897136190,17147072,7234,70480.0,69290.0,1399-04-08
255,2020-06-29,69010.0,72370.0,66410.0,70690.0,748747264290,10591476,9499,68930.0,72370.0,1399-04-09
254,2020-06-30,74220.0,74220.0,74220.0,74220.0,363571791180,4898569,5417,70690.0,74220.0,1399-04-10
253,2020-07-01,77930.0,77930.0,76500.0,77920.0,1657693899990,21275252,11125,74220.0,77930.0,1399-04-11
252,2020-07-04,81600.0,81600.0,75110.0,78490.0,1004676983060,12800454,12617,77920.0,76630.0,1399-04-14
251,2020-07-05,78000.0,82410.0,74800.0,80480.0,950840449600,11815057,10588,78490.0,82410.0,1399-04-15
250,2020-07-06,84500.0,84500.0,82410.0,84340.0,812593605260,9635125,10557,80480.0,84500.0,1399-04-16
249,2020-07-07,85010.0,85010.0,80150.0,82400.0,902535059340,10953174,12475,84340.0,80200.0,1399-04-17
248,2020-07-08,80210.0,82200.0,78280.0,79230.0,775820398580,9791944,9273,82400.0,78280.0,1399-04-18
247,2020-07-11,75270.0,82510.0,75270.0,78640.0,570741836640,7257752,7130,79230.0,81000.0,1399-04-21
246,2020-07-12,82540.0,82570.0,82000.0,82560.0,541505328940,6558686,5271,78640.0,82570.0,1399-04-22
245,2020-07-13,83500.0,86680.0,81500.0,85480.0,815132425450,9536018,10114,82560.0,86670.0,1399-04-23
244,2020-07-14,87990.0,89730.0,81210.0,84660.0,1042568331350,12315299,49047,85480.0,81590.0,1399-04-24
243,2020-07-15,80430.0,83890.0,80430.0,80900.0,498267735840,6159032,8599,84660.0,80430.0,1399-04-25
242,2020-07-18,77350.0,84060.0,77350.0,80640.0,519984174870,6448315,10233,80900.0,78760.0,1399-04-28
241,2020-07-21,78980.0,78980.0,75040.0,76830.0,68050212410,885688,1013,78340.0,75040.0,1399-04-31
240,2020-07-22,72990.0,73500.0,72990.0,72990.0,134102769360,1837219,2892,76830.0,72990.0,1399-05-01
239,2020-07-25,72000.0,72800.0,69350.0,70570.0,504300214740,7146076,11912,72990.0,69350.0,1399-05-04
238,2020-07-26,70000.0,70300.0,67050.0,67720.0,468265438600,6914286,7335,70570.0,67060.0,1399-05-05
237,2020-07-27,69400.0,71100.0,68000.0,70230.0,431525112300,6144161,8691,67720.0,71100.0,1399-05-06
236,2020-07-28,72800.0,72800.0,68000.0,70390.0,276311247390,3925590,6751,70230.0,69010.0,1399-05-07
235,2020-07-29,70430.0,71000.0,66880.0,67950.0,245919796580,3619084,7512,70390.0,69000.0,1399-05-08
234,2020-08-01,70000.0,71340.0,68600.0,70570.0,207639636120,2942305,5707,67950.0,70940.0,1399-05-11
233,2020-08-02,67050.0,74090.0,67050.0,70530.0,294925821210,4181489,6596,70570.0,69650.0,1399-05-12
232,2020-08-03,70480.0,70480.0,67050.0,68310.0,139052850950,2035621,4357,70530.0,68910.0,1399-05-13
231,2020-08-04,69500.0,71500.0,68800.0,69820.0,307811214060,4408601,7648,68310.0,69320.0,1399-05-14
230,2020-08-05,69900.0,73310.0,67900.0,71960.0,535270891700,7438250,9411,69820.0,73310.0,1399-05-15
229,2020-08-09,74490.0,74490.0,68400.0,70590.0,396530978130,5617673,7062,71960.0,71960.0,1399-05-19
228,2020-08-10,71720.0,71720.0,67070.0,67820.0,285131939530,4204194,5663,70590.0,67070.0,1399-05-20
227,2020-08-11,67070.0,71000.0,64500.0,68560.0,316067931050,4610303,6302,67820.0,69970.0,1399-05-21
226,2020-08-12,71400.0,71400.0,65140.0,67550.0,153237246840,2268595,4463,68560.0,66100.0,1399-05-22
225,2020-08-15,64330.0,67000.0,64180.0,64290.0,70382710620,1094831,1330,67550.0,64180.0,1399-05-25
224,2020-08-16,62000.0,64980.0,61080.0,61630.0,187867038100,3048219,2728,64290.0,61080.0,1399-05-26
223,2020-08-17,60010.0,64700.0,59800.0,61290.0,171010095990,2790148,3999,61630.0,60900.0,1399-05-27
222,2020-08-18,62990.0,64350.0,59700.0,62130.0,218510332890,3517197,4367,61290.0,61200.0,1399-05-28
221,2020-08-19,60900.0,61000.0,59030.0,59100.0,110237721470,1865128,1814,62130.0,59030.0,1399-05-29
220,2020-08-22,60000.0,61000.0,56210.0,58790.0,215354405810,3662948,3133,59100.0,58150.0,1399-06-01
219,2020-08-23,59970.0,61000.0,55860.0,57570.0,236699420010,4111599,2592,58790.0,55860.0,1399-06-02
218,2020-08-24,57000.0,57730.0,54700.0,55190.0,126648891850,2294753,2012,57570.0,54700.0,1399-06-03
217,2020-08-25,55500.0,57940.0,55500.0,57220.0,189136989450,3305510,2796,55190.0,57940.0,1399-06-04
216,2020-08-26,59670.0,60080.0,57940.0,59400.0,273203288800,4599292,3772,57220.0,60080.0,1399-06-05
215,2020-08-31,62000.0,62000.0,56430.0,57620.0,163762005960,2841899,3080,59400.0,56430.0,1399-06-10
214,2020-09-01,57550.0,58630.0,54740.0,56070.0,92080147240,1642349,1375,57620.0,54740.0,1399-06-11
213,2020-09-02,53280.0,54700.0,53270.0,53270.0,165436827580,3105497,1404,56070.0,53270.0,1399-06-12
212,2020-09-05,54000.0,55870.0,51500.0,54220.0,201730852360,3720674,3533,53270.0,55870.0,1399-06-15
211,2020-09-06,54000.0,56890.0,52510.0,54900.0,120146922320,2188459,3113,54220.0,55800.0,1399-06-16
210,2020-09-07,52800.0,55900.0,52160.0,52580.0,103703220730,1972244,2010,54900.0,52160.0,1399-06-17
209,2020-09-08,49960.0,50500.0,49960.0,49960.0,74039864650,1481892,1510,52580.0,49960.0,1399-06-18
208,2020-09-09,48200.0,52450.0,48000.0,50950.0,127650300960,2505442,4128,49960.0,52440.0,1399-06-19
207,2020-09-12,53490.0,53490.0,51800.0,53290.0,220327153230,4134557,2404,50950.0,53490.0,1399-06-22
206,2020-09-13,55250.0,55900.0,51000.0,53990.0,145887648590,2701917,2756,53290.0,53050.0,1399-06-23
205,2020-09-14,54500.0,56680.0,53990.0,56080.0,159123905180,2837282,2584,53990.0,56680.0,1399-06-24
204,2020-09-15,58880.0,58880.0,56680.0,58860.0,116087218270,1972400,1943,56080.0,58880.0,1399-06-25
203,2020-09-16,60500.0,61700.0,55920.0,58990.0,184242674930,3123403,5123,58860.0,57010.0,1399-06-26
202,2020-09-19,58010.0,58980.0,56050.0,56410.0,143619192110,2545826,3955,58990.0,56050.0,1399-06-29
201,2020-09-20,56000.0,56000.0,53590.0,53760.0,58306552050,1084499,2426,56410.0,53590.0,1399-06-30
200,2020-09-21,51300.0,52700.0,51080.0,52350.0,23129544340,452469,667,53760.0,51080.0,1399-06-31
199,2020-09-22,49830.0,52960.0,49740.0,50410.0,79613285560,1579308,2426,52350.0,51280.0,1399-07-01
198,2020-09-23,52800.0,52930.0,52000.0,52880.0,74029297380,1400041,1606,50410.0,52930.0,1399-07-02
197,2020-09-26,52900.0,55520.0,51000.0,54220.0,122991049200,2268458,2063,52880.0,55520.0,1399-07-05
196,2020-09-27,54900.0,56350.0,51510.0,52750.0,74835054300,1418596,2022,54220.0,52360.0,1399-07-06
195,2020-09-28,50250.0,52750.0,50120.0,50160.0,120362391410,2399746,1382,52750.0,50130.0,1399-07-07
194,2020-09-29,48950.0,52660.0,48100.0,51670.0,106576194440,2062632,2891,50160.0,52660.0,1399-07-08
193,2020-09-30,53790.0,54200.0,50100.0,52660.0,50546749900,959957,1825,51670.0,54010.0,1399-07-09
192,2020-10-03,54800.0,55290.0,52050.0,54900.0,76413039150,1391925,1923,52660.0,55290.0,1399-07-12
191,2020-10-04,55900.0,55900.0,52160.0,53140.0,70735681770,1331044,1719,54900.0,52160.0,1399-07-13
190,2020-10-05,53140.0,55500.0,51100.0,54120.0,80136803170,1480813,1982,53140.0,55120.0,1399-07-14
189,2020-10-06,55500.0,56820.0,53130.0,56450.0,107030299840,1896084,1893,54120.0,56820.0,1399-07-15
188,2020-10-07,58300.0,59000.0,55400.0,57360.0,64209694660,1119475,1982,56450.0,57000.0,1399-07-16
187,2020-10-10,57800.0,58000.0,54700.0,56230.0,68425475100,1216886,1851,57360.0,56340.0,1399-07-19
186,2020-10-11,57350.0,58500.0,54000.0,56540.0,81487359180,1441189,2523,56230.0,54770.0,1399-07-20
185,2020-10-12,54020.0,56390.0,53720.0,54580.0,67758506160,1241500,1818,56540.0,54340.0,1399-07-21
184,2020-10-13,54580.0,54590.0,52740.0,53340.0,54616112840,1023942,1703,54580.0,53140.0,1399-07-22
183,2020-10-14,51150.0,56000.0,51030.0,54320.0,108922634300,2005140,2141,53340.0,56000.0,1399-07-23
182,2020-10-18,57030.0,57030.0,55000.0,57000.0,264665548070,4643004,3225,54320.0,57030.0,1399-07-27
181,2020-10-19,56240.0,59150.0,54150.0,57080.0,183273857940,3210596,3264,57000.0,57000.0,1399-07-28
180,2020-10-20,56390.0,57750.0,55050.0,56670.0,35342643980,625768,882,57080.0,55300.0,1399-07-29
179,2020-10-21,57890.0,57890.0,56250.0,57100.0,109622049310,1919801,1483,56670.0,56390.0,1399-07-30
178,2020-10-24,56300.0,56300.0,54250.0,54440.0,49645678450,911901,743,57100.0,54250.0,1399-08-03
177,2020-10-26,51720.0,53180.0,51720.0,51760.0,111609591850,2156411,2006,54440.0,51740.0,1399-08-05
176,2020-10-27,52000.0,53000.0,49180.0,49800.0,77846672820,1563342,2076,51760.0,49600.0,1399-08-06
175,2020-10-28,50900.0,52290.0,47410.0,49550.0,250432806910,5054063,3035,49800.0,51790.0,1399-08-07
174,2020-10-31,51990.0,52020.0,50590.0,51780.0,114775659220,2216470,1984,49550.0,52020.0,1399-08-10
173,2020-11-01,52300.0,53160.0,50050.0,51490.0,55854722630,1084819,1382,51780.0,50770.0,1399-08-11
172,2020-11-02,49210.0,52250.0,49030.0,51150.0,38513127000,754594,1174,51490.0,51590.0,1399-08-12
171,2020-11-04,51590.0,53700.0,51150.0,53230.0,116905060630,2196088,1800,51150.0,53700.0,1399-08-14
170,2020-11-07,53980.0,54980.0,50570.0,51730.0,85886790780,1660353,1223,53230.0,50980.0,1399-08-17
169,2020-11-08,51400.0,51400.0,49150.0,49450.0,56622375900,1145154,970,51730.0,50450.0,1399-08-18
168,2020-11-09,50000.0,51000.0,49100.0,50020.0,93335578610,1865971,1660,49450.0,50030.0,1399-08-19
167,2020-11-10,50100.0,52520.0,49830.0,51720.0,113216315650,2189178,2179,50020.0,52520.0,1399-08-20
166,2020-11-11,52950.0,54200.0,51010.0,52950.0,84674203580,1599249,1940,51720.0,53770.0,1399-08-21
165,2020-11-14,53500.0,55590.0,52960.0,55410.0,204645678030,3692972,2175,52950.0,55590.0,1399-08-24
164,2020-11-15,57700.0,57700.0,53000.0,54720.0,160769328370,2938064,2511,55410.0,53660.0,1399-08-25
163,2020-11-16,52120.0,55440.0,52120.0,54340.0,81965983620,1508519,1685,54720.0,53500.0,1399-08-26
162,2020-11-17,54500.0,55000.0,52620.0,54010.0,89371516280,1654834,1914,54340.0,53400.0,1399-08-27
161,2020-11-18,52510.0,54500.0,51930.0,53560.0,103495121910,1932458,2605,54010.0,53590.0,1399-08-28
160,2020-11-21,52800.0,54000.0,50890.0,51660.0,114824086890,2222613,2669,53560.0,50890.0,1399-09-01
159,2020-11-22,50000.0,54240.0,49820.0,53590.0,184419915770,3440993,3212,51660.0,54240.0,1399-09-02
158,2020-11-23,54700.0,56260.0,53610.0,55380.0,130187380080,2350653,2486,53590.0,55400.0,1399-09-03
157,2020-11-24,55200.0,56100.0,52620.0,53870.0,120884077640,2243972,2685,55380.0,52630.0,1399-09-04
156,2020-11-25,51590.0,54000.0,51590.0,52720.0,111281140170,2110609,2491,53870.0,53000.0,1399-09-05
155,2020-11-28,53000.0,55350.0,52100.0,55080.0,262171219810,4759729,2210,52720.0,55350.0,1399-09-08
154,2020-11-29,57830.0,57830.0,56000.0,57810.0,250552035890,4333739,1493,55080.0,57830.0,1399-09-09
153,2020-11-30,60700.0,60700.0,58970.0,60470.0,886492980890,14659798,5616,57810.0,60700.0,1399-09-10
152,2020-12-01,60470.0,60990.0,58000.0,59710.0,244478790530,4094581,3801,60470.0,59220.0,1399-09-11
151,2020-12-02,60000.0,60500.0,57510.0,58920.0,199237369220,3381354,3333,59710.0,58170.0,1399-09-12
150,2020-12-05,57920.0,61770.0,57910.0,60990.0,216764227370,3554194,3487,58920.0,61770.0,1399-09-15
149,2020-12-06,63020.0,63400.0,59530.0,61380.0,221142587180,3602976,4112,60990.0,60800.0,1399-09-16
148,2020-12-07,60050.0,62490.0,58320.0,60430.0,230513224610,3814303,4615,61380.0,59590.0,1399-09-17
147,2020-12-08,60000.0,62900.0,57700.0,60800.0,200108086480,3291302,3829,60430.0,61570.0,1399-09-18
146,2020-12-09,62000.0,62300.0,60810.0,61350.0,127197914510,2073237,3602,60800.0,61450.0,1399-09-19
145,2020-12-12,62400.0,62400.0,59000.0,61130.0,200825663990,3285266,3822,61350.0,59800.0,1399-09-22
144,2020-12-13,59830.0,60800.0,58410.0,59310.0,153889895500,2594729,2523,61130.0,58800.0,1399-09-23
143,2020-12-14,58010.0,59000.0,56350.0,57070.0,190860265620,3344586,2954,59310.0,56350.0,1399-09-24
142,2020-12-15,54850.0,56050.0,54220.0,54260.0,106514963990,1963040,1020,57070.0,54220.0,1399-09-25
141,2020-12-16,51560.0,54990.0,51560.0,53180.0,169204696860,3181492,2969,54260.0,54500.0,1399-09-26
140,2020-12-19,54800.0,55830.0,53300.0,55240.0,108848861900,1970642,1972,53180.0,55830.0,1399-09-29
139,2020-12-20,57500.0,58000.0,55830.0,56380.0,370776145240,6576904,1167,55240.0,58000.0,1399-09-30
138,2020-12-21,59190.0,59190.0,59190.0,58430.0,40576224750,685525,592,56380.0,59190.0,1399-10-01
137,2020-12-22,61350.0,61350.0,61350.0,60860.0,47904902100,780846,771,58430.0,61350.0,1399-10-02
136,2020-12-23,63900.0,63900.0,63900.0,63900.0,63518133600,994024,872,60860.0,63900.0,1399-10-03
135,2020-12-26,67090.0,67090.0,64210.0,66950.0,2741477643800,40949488,15083,63900.0,65190.0,1399-10-06
134,2020-12-27,64340.0,69980.0,63630.0,67590.0,1530282175230,22639576,12035,66950.0,69970.0,1399-10-07
133,2020-12-28,70960.0,70960.0,68010.0,70390.0,1269578470720,18036901,8631,67590.0,68490.0,1399-10-08
132,2020-12-29,67200.0,70000.0,66880.0,67820.0,780505560540,11508908,6524,70390.0,68380.0,1399-10-09
131,2020-12-30,68380.0,69970.0,65010.0,67100.0,375355687950,5593991,4623,67820.0,65840.0,1399-10-10
130,2021-01-02,65000.0,68000.0,63750.0,64950.0,477047542860,7344391,4494,67100.0,64550.0,1399-10-13
129,2021-01-03,66000.0,68190.0,65000.0,68020.0,447329099050,6576164,4914,64950.0,68190.0,1399-10-14
128,2021-01-04,69800.0,70800.0,65010.0,67800.0,418906861700,6178497,5426,68020.0,66700.0,1399-10-15
127,2021-01-05,66010.0,67790.0,64550.0,65450.0,289882425940,4429109,3748,67800.0,65300.0,1399-10-16
126,2021-01-06,65300.0,66350.0,62510.0,64230.0,259187829850,4035091,3933,65450.0,64800.0,1399-10-17
125,2021-01-09,64700.0,67000.0,62500.0,65210.0,193204980400,2962635,3979,64230.0,66740.0,1399-10-20
124,2021-01-10,64900.0,68470.0,64900.0,67870.0,315411077540,4647613,1594,65210.0,68470.0,1399-10-21
123,2021-01-11,71260.0,71260.0,70000.0,71240.0,445289788130,6250668,2610,67870.0,71260.0,1399-10-22
122,2021-01-12,71500.0,74000.0,68000.0,70810.0,548363949560,7744304,5938,71240.0,68870.0,1399-10-23
121,2021-01-13,67400.0,68870.0,67270.0,67410.0,230597615580,3420885,2355,70810.0,67270.0,1399-10-24
120,2021-01-16,64500.0,66870.0,64040.0,64120.0,185801611140,2897554,605,67410.0,64040.0,1399-10-27
119,2021-01-18,60920.0,60920.0,60920.0,62540.0,22311950000,366250,86,64120.0,60920.0,1399-10-29
118,2021-01-19,59420.0,61880.0,59420.0,59970.0,440570835170,7347020,3640,62540.0,60000.0,1399-10-30
117,2021-01-20,60010.0,62960.0,60010.0,62820.0,130911592300,2083793,1638,59970.0,62960.0,1399-11-01
116,2021-01-23,65660.0,65960.0,64000.0,65660.0,162718811130,2478276,1080,62820.0,65960.0,1399-11-04
115,2021-01-24,68850.0,68850.0,62920.0,65400.0,334316371930,5112193,3034,65660.0,63230.0,1399-11-05
114,2021-01-25,62200.0,68000.0,62200.0,65760.0,147122338640,2237213,1775,65400.0,64300.0,1399-11-06
113,2021-01-26,65750.0,68350.0,62510.0,64750.0,182189343220,2813880,2008,65760.0,63030.0,1399-11-07
112,2021-01-27,63000.0,66500.0,61710.0,63980.0,90101571640,1408301,1616,64750.0,64180.0,1399-11-08
111,2021-01-30,64000.0,67170.0,64000.0,66840.0,116382771310,1741312,1739,63980.0,67170.0,1399-11-11
110,2021-01-31,69000.0,69020.0,65750.0,67940.0,144798394360,2131209,1903,66840.0,66710.0,1399-11-12
109,2021-02-01,65550.0,68330.0,64550.0,65950.0,123462423970,1871932,2093,67940.0,65400.0,1399-11-13
108,2021-02-02,63600.0,65890.0,63000.0,64110.0,96514713360,1505382,1718,65950.0,63610.0,1399-11-14
107,2021-02-03,64110.0,65100.0,60950.0,62280.0,105636538150,1696069,1650,64110.0,60990.0,1399-11-15
106,2021-02-06,61000.0,61500.0,59170.0,59520.0,95112715260,1598018,1382,62280.0,59170.0,1399-11-18
105,2021-02-07,60000.0,62490.0,60000.0,62350.0,73128381120,1172922,1421,59520.0,62490.0,1399-11-19
104,2021-02-08,64020.0,64100.0,59720.0,60820.0,99960435150,1643608,1608,62350.0,60000.0,1399-11-20
103,2021-02-09,60300.0,63860.0,60300.0,63140.0,84170068340,1333003,1467,60820.0,63860.0,1399-11-21
102,2021-02-13,66920.0,66920.0,64510.0,66710.0,134966799820,2023045,1978,63140.0,66920.0,1399-11-25
101,2021-02-14,66800.0,68400.0,65380.0,65940.0,150747700300,2286276,1720,66710.0,65380.0,1399-11-26
100,2021-02-15,64630.0,65190.0,64630.0,64650.0,78853994960,1219667,1255,65940.0,64630.0,1399-11-27
99,2021-02-16,63370.0,64100.0,63360.0,63370.0,55087548210,869242,550,64650.0,63360.0,1399-11-28
98,2021-02-17,62120.0,67170.0,62120.0,64430.0,99357169860,1542042,2244,63370.0,64110.0,1399-11-29
97,2021-02-20,67150.0,67990.0,63200.0,65350.0,95955043240,1468262,2039,64430.0,63810.0,1399-12-02
96,2021-02-21,65000.0,65000.0,64050.0,64340.0,40201913180,627146,514,65350.0,64050.0,1399-12-03
95,2021-02-22,63060.0,63060.0,63060.0,63710.0,24211445580,383943,159,64340.0,63060.0,1399-12-04
94,2021-02-23,62440.0,65200.0,62440.0,62710.0,111144698590,1772274,1772,63710.0,63040.0,1399-12-05
